Date,Open,High,Low,Close,Volume,close_time,volumes,orders,buy,buy,other
2019-08-19,10306.17,10930.0,10258.6,10915.54,37243.319217,1566259199999,396233441.02745958,337022,20591.43657200,219085855.34458049,0
2019-08-20,10914.73,10949.96,10560.0,10760.51,32298.921679,1566345599999,346664453.13672654,305065,16017.54472900,172082522.17892725,0
2019-08-21,10760.51,10804.13,9858.0,10142.57,47355.719282,1566431999999,482889274.51791698,458814,21565.83056100,219533134.86528105,0
2019-08-22,10140.82,10242.0,9762.0,10099.88,34059.642738,1566518399999,341371442.90683880,401148,17921.95430000,179746967.23521429,0
2019-08-23,10099.9,10445.0,10019.79,10389.55,27550.336173,1566604799999,282732431.75207238,326866,14798.81633800,151926638.08027624,0
2019-08-24,10388.16,10419.42,9890.0,10134.35,27692.456844,1566691199999,279962133.62570987,313227,13623.56484100,137726211.36364345,0
2019-08-25,10134.61,10333.0,9906.97,10142.69,26271.657398,1566777599999,265132761.31704284,289956,12885.71773500,130202473.09027293,0
2019-08-26,10142.69,10604.0,10137.93,10372.25,41687.511599,1566863999999,432249835.49069725,405316,22666.59545200,235202578.43601217,0
2019-08-27,10373.6,10391.08,10051.08,10185.05,28402.775383,1566950399999,289340681.07895178,292888,13852.44213800,141207845.02919283,0
2019-08-28,10185.69,10299.0,9601.01,9721.0,42110.555375,1567036799999,420034883.00315258,381293,19430.82257300,194055407.18003406,0
2019-08-29,9721.0,9724.0,9320.0,9498.44,35532.69491,1567123199999,337838761.55728653,343887,17536.26844800,166811264.08255094,0
2019-08-30,9499.01,9696.0,9350.41,9584.54,26834.318104,1567209599999,255854874.45077452,259270,14227.87285100,135696420.41983487,0
2019-08-31,9582.76,9684.51,9420.75,9587.47,17130.290074,1567295999999,164116756.46299691,199188,8558.14821400,82010834.33875087,0
2019-09-01,9588.74,9830.0,9520.0,9724.98,19545.404843,1567382399999,188513289.12235729,191324,11545.61059800,111464034.38112413,0
2019-09-02,9723.59,10450.0,9712.5,10340.0,44740.248093,1567468799999,448462178.63038095,354155,25140.29612500,251933840.30794755,0
2019-09-03,10340.0,10773.0,10272.0,10615.28,47998.376781,1567555199999,505617667.39926684,416076,24734.30326400,260488377.88812712,0
2019-09-04,10611.85,10799.0,10369.89,10567.02,43943.889026,1567641599999,463526509.32593700,383457,22244.06765600,234731325.60204142,0
2019-09-05,10565.92,10900.0,10450.0,10564.49,33970.960639,1567727999999,358861340.78979007,309846,16535.14780700,174901090.47337497,0
2019-09-06,10563.13,10905.87,10150.0,10298.73,58799.640959,1567814399999,623662984.38433060,455334,29952.94442700,318275724.07277407,0
2019-09-07,10298.71,10558.0,10288.57,10455.88,27637.877392,1567900799999,287851131.18025769,272011,14673.48921600,152825898.95080234,0
2019-09-08,10455.9,10592.5,10208.0,10381.18,23984.672018,1567987199999,249900964.37153130,237752,10588.59245800,110370036.72549054,0
2019-09-09,10381.24,10480.0,10068.5,10303.12,39835.727608,1568073599999,409724831.94712268,330459,18729.47268400,192814736.82347485,0
2019-09-10,10302.58,10384.99,9953.0,10098.15,28915.412225,1568159999999,294323839.50700761,286763,13432.25682200,136876441.42321573,0
2019-09-11,10098.19,10293.0,9880.0,10158.33,31953.824562,1568246399999,321637085.47650871,309120,16583.81309700,167086058.18780477,0
2019-09-12,10158.75,10448.81,10040.0,10415.01,34511.162755,1568332799999,353390090.96777732,317881,18550.85320200,190066356.88701728,0
2019-09-13,10415.01,10439.0,10153.0,10342.06,30280.339776,1568419199999,311632094.25618850,304947,16763.85466300,172561765.65306618,0
2019-09-14,10344.13,10419.99,10222.33,10335.02,23621.533519,1568505599999,244063007.09022474,253929,13495.98669100,139491411.26572924,0
2019-09-15,10332.81,10360.0,10252.15,10302.01,18047.654013,1568591999999,185853330.43704256,194733,8221.80305500,84690636.88555922,0
2019-09-16,10303.34,10355.0,10078.0,10251.31,28971.401657,1568678399999,296325130.17090132,274368,13385.30225300,137008707.88664533,0
2019-09-17,10249.68,10275.0,10128.01,10187.82,22914.324563,1568764799999,233944812.56050799,287483,11195.43067300,114314296.20572508,0
2019-09-18,10187.48,10258.02,10100.0,10156.99,24250.249303,1568851199999,247024351.59799171,299466,11753.10911100,119777298.85924058,0
2019-09-19,10156.41,10325.0,9653.0,10244.29,44826.282579,1568937599999,447676492.98402635,429727,22623.28776300,226404409.68236710,0
2019-09-20,10243.7,10281.0,10061.39,10168.59,25088.491069,1569023999999,255205290.21183727,267032,12054.38488800,122687240.60518866,0
2019-09-21,10167.92,10176.7,9900.0,9986.39,20544.175196,1569110399999,206034034.50803514,245439,9285.85147900,93152981.29234466,0
2019-09-22,9985.15,10089.0,9853.97,10028.87,22049.275256,1569196799999,220133631.61284170,253713,11200.61192100,111864717.13240463,0
2019-09-23,10028.05,10049.99,9615.77,9702.25,31937.232356,1569283199999,314390584.62646132,332817,14940.11249600,147108768.54457945,0
2019-09-24,9702.2,9794.99,7800.0,8493.14,94007.345203,1569369599999,838996309.16112820,748712,42986.25312700,383608082.56863165,0
2019-09-25,8497.55,8730.0,8215.64,8430.05,60783.892258,1569455999999,512437200.36110440,544806,30489.47199400,257118054.54903361,0
2019-09-26,8430.05,8465.99,7750.0,8063.73,67930.853749,1569542399999,552794530.86668199,522062,33363.51365000,271728779.69954551,0
2019-09-27,8063.49,8265.0,7852.15,8177.91,43882.924625,1569628799999,352800745.20792857,369518,23224.86113500,186790633.03646185,0
2019-09-28,8177.47,8315.0,8001.09,8198.81,34473.605165,1569715199999,280672404.68049548,319113,18215.03986300,148326185.32000544,0
2019-09-29,8199.38,8229.13,7890.0,8043.82,31544.211388,1569801599999,253660600.32529288,322501,15507.40078100,124764250.17575432,0
2019-09-30,8043.04,8337.26,7710.0,8289.34,55865.48726,1569887999999,449120676.84276034,455556,29052.01095100,233783108.23169308,0
2019-10-01,8289.97,8500.0,8173.05,8292.44,43472.418091,1569974399999,362980689.87999125,387653,22518.98439500,188065394.22718111,0
2019-10-02,8292.67,8373.91,8151.22,8359.94,26243.386644,1570060799999,216325351.85864461,261430,13652.36085000,112568257.13363141,0
2019-10-03,8360.0,8393.0,8060.0,8223.96,30488.284058,1570147199999,250291751.27141390,281307,15321.40753500,125826457.09252053,0
2019-10-04,8224.43,8232.41,8005.0,8137.13,26476.330404,1570233599999,215325611.68221507,259012,13236.81025500,107708233.74574784,0
2019-10-05,8137.09,8183.41,8012.98,8126.19,21907.615564,1570319999999,177252877.00296909,237769,10620.06982200,85943843.84390094,0
2019-10-06,8127.55,8153.87,7785.0,7854.25,34676.104049,1570406399999,275447898.03287501,325795,16437.31014100,130619830.63356862,0
2019-10-07,7855.3,8299.92,7762.0,8190.09,52202.072297,1570492799999,420921679.84426315,482605,28088.64970400,226592301.64382157,0
2019-10-08,8190.82,8325.0,8088.75,8168.39,35452.657423,1570579199999,290675248.14144530,395685,16893.73714000,138551354.17557934,0
2019-10-09,8170.79,8670.0,8115.0,8560.74,55038.704378,1570665599999,462845251.81361025,537805,29211.87169000,245678414.82929021,0
2019-10-10,8562.15,8644.0,8414.52,8558.03,39137.946167,1570751999999,333925412.30414180,406932,20587.71397100,175682847.81235146,0
2019-10-11,8557.82,8779.51,8212.38,8258.5,50405.284418,1570838399999,424413201.53293220,471818,24618.01713500,207347909.97597683,0
2019-10-12,8257.95,8400.0,8250.0,8300.09,21339.334098,1570924799999,177707852.59481888,280633,11644.42954400,96979920.39843419,0
2019-10-13,8301.98,8451.37,8160.0,8275.01,27840.739953,1571011199999,232149438.36395869,320051,14035.91465400,117101482.90464429,0
2019-10-14,8275.24,8388.85,8203.0,8348.2,29810.663253,1571097599999,247530733.18003484,345679,15273.00375500,126831374.41473168,0
2019-10-15,8346.86,8403.0,8090.0,8159.29,32773.062476,1571183999999,270727559.77701092,399447,16822.94001500,139031758.65565604,0
2019-10-16,8159.3,8181.16,7917.0,7991.74,34733.593966,1571270399999,279586845.53621386,421026,17198.82797600,138510455.77691367,0
2019-10-17,7995.02,8124.92,7929.03,8070.58,29656.949158,1571356799999,238343204.48251529,356490,15922.04605800,127960055.04589145,0
2019-10-18,8070.71,8115.0,7816.01,7947.01,31353.181416,1571443199999,248931322.10085052,399783,15692.63445000,124639536.56963075,0
2019-10-19,7946.89,8098.1,7866.92,7948.01,26627.889388,1571529599999,211909734.13572005,349746,13886.83824400,110541248.17503742,0
2019-10-20,7949.87,8297.0,7870.0,8223.35,34286.452654,1571615999999,275899861.65387123,396091,18042.42367700,145235373.21216156,0
2019-10-21,8223.35,8333.0,8142.03,8197.27,30448.679539,1571702399999,250117281.63661337,367169,16584.00038400,136247602.03863662,0
2019-10-22,8197.28,8297.99,8000.0,8020.0,34651.828663,1571788799999,283535483.41051363,384699,16767.03682400,137253195.95826291,0
2019-10-23,8020.06,8047.59,7300.0,7466.62,63897.457098,1571875199999,488220760.64641560,610241,28473.73030200,217502083.43670305,0
2019-10-24,7468.47,7503.68,7337.99,7412.41,32714.383265,1571961599999,243246414.94892389,403778,16705.37635500,124225722.47547963,0
2019-10-25,7412.41,8799.0,7361.0,8655.02,90748.218174,1572047999999,737329544.88351963,775418,49588.97661200,402740312.18785392,0
2019-10-26,8655.88,10370.0,8470.38,9230.0,162588.585413,1572134399999,1522244166.41084847,1185369,81590.33653100,764040095.62121791,0
2019-10-27,9230.0,9794.98,9074.34,9529.93,93833.541604,1572220799999,887438297.74626678,799978,47320.55467000,447629005.39656268,0
